Date,Weekly Sales,Date,Store,Dept
1/18/2013,4749.5895,1/18/2013,9,22
1/25/2013,5096.1941,1/25/2013,9,22
2/1/2013,5660.7694,2/1/2013,9,22
2/8/2013,6054.5155,2/8/2013,9,22
2/15/2013,6255.6234,2/15/2013,9,22
2/22/2013,6307.1276,2/22/2013,9,22
3/1/2013,5848.5606,3/1/2013,9,22
3/8/2013,5826.3478,3/8/2013,9,22
3/15/2013,5542.7852,3/15/2013,9,22
3/22/2013,5428.7102,3/22/2013,9,22
3/29/2013,5050.2991,3/29/2013,9,22
4/5/2013,5419.5852,4/5/2013,9,22
4/12/2013,4565.2119,4/12/2013,9,22
4/19/2013,4496.3309,4/19/2013,9,22
4/26/2013,4045.7319,4/26/2013,9,22
5/3/2013,5797.3088,5/3/2013,9,22
5/10/2013,5671.003,5/10/2013,9,22
5/17/2013,5334.2353,5/17/2013,9,22
5/24/2013,5216.9845,5/24/2013,9,22
5/31/2013,5595.9435,5/31/2013,9,22
6/7/2013,5611.0594,6/7/2013,9,22
6/14/2013,4820.1179,6/14/2013,9,22
6/21/2013,5078.0831,6/21/2013,9,22
6/28/2013,4824.4854,6/28/2013,9,22
7/5/2013,6719.6698,7/5/2013,9,22
7/12/2013,5711.0066,7/12/2013,9,22
7/19/2013,5485.3835,7/19/2013,9,22
7/26/2013,5411.5911,7/26/2013,9,22
11/2/2012,16179.6895,11/2/2012,9,23
11/9/2012,13878.8252,11/9/2012,9,23
11/16/2012,12701.2262,11/16/2012,9,23
11/23/2012,16724.8788,11/23/2012,9,23
11/30/2012,14495.9915,11/30/2012,9,23
12/7/2012,17380.1578,12/7/2012,9,23
12/14/2012,17686.9757,12/14/2012,9,23
12/21/2012,27219.4271,12/21/2012,9,23
12/28/2012,12293.6327,12/28/2012,9,23
1/4/2013,8712.4363,1/4/2013,9,23
1/11/2013,8856.3102,1/11/2013,9,23
1/18/2013,8410.033,1/18/2013,9,23
1/25/2013,8613.2897,1/25/2013,9,23
2/1/2013,11951.2164,2/1/2013,9,23
2/8/2013,11198.2205,2/8/2013,9,23
2/15/2013,11937.7253,2/15/2013,9,23
2/22/2013,10733.4614,2/22/2013,9,23
3/1/2013,11779.6669,3/1/2013,9,23
3/8/2013,10901.73,3/8/2013,9,23
3/15/2013,11536.392,3/15/2013,9,23
3/22/2013,10549.7044,3/22/2013,9,23
3/29/2013,11004.4761,3/29/2013,9,23
4/5/2013,12543.9189,4/5/2013,9,23
4/12/2013,11383.9431,4/12/2013,9,23
4/19/2013,10433.0384,4/19/2013,9,23
4/26/2013,10266.1059,4/26/2013,9,23
5/3/2013,11736.1945,5/3/2013,9,23
5/10/2013,11412.16,5/10/2013,9,23
5/17/2013,9977.1423,5/17/2013,9,23
5/24/2013,11403.3314,5/24/2013,9,23
5/31/2013,11589.2364,5/31/2013,9,23
6/7/2013,12595.6851,6/7/2013,9,23
6/14/2013,13195.6722,6/14/2013,9,23
6/21/2013,13387.3163,6/21/2013,9,23
6/28/2013,13436.2328,6/28/2013,9,23
7/5/2013,12105.6902,7/5/2013,9,23
7/12/2013,11353.0334,7/12/2013,9,23
7/19/2013,9997.202,7/19/2013,9,23
7/26/2013,10598.9485,7/26/2013,9,23
11/2/2012,3286.4335,11/2/2012,9,24
11/9/2012,3373.184,11/9/2012,9,24
11/16/2012,3043.4855,11/16/2012,9,24
11/23/2012,4568.1143,11/23/2012,9,24
11/30/2012,3310.3142,11/30/2012,9,24
12/7/2012,4686.2933,12/7/2012,9,24
12/14/2012,5060.8187,12/14/2012,9,24
12/21/2012,7037.1069,12/21/2012,9,24
12/28/2012,2668.7718,12/28/2012,9,24
1/4/2013,1382.5537,1/4/2013,9,24
1/11/2013,1578.4112,1/11/2013,9,24
1/18/2013,1647.3713,1/18/2013,9,24
1/25/2013,1741.163,1/25/2013,9,24
2/1/2013,3140.9412,2/1/2013,9,24
2/8/2013,3188.53,2/8/2013,9,24
2/15/2013,3318.0619,2/15/2013,9,24
2/22/2013,3073.3031,2/22/2013,9,24
3/1/2013,3101.863,3/1/2013,9,24
3/8/2013,2955.0703,3/8/2013,9,24
3/15/2013,2979.2714,3/15/2013,9,24
3/22/2013,3061.3344,3/22/2013,9,24
3/29/2013,3133.2652,3/29/2013,9,24
4/5/2013,2952.4372,4/5/2013,9,24
4/12/2013,2491.9724,4/12/2013,9,24
4/19/2013,2398.8156,4/19/2013,9,24
4/26/2013,2313.6473,4/26/2013,9,24
5/3/2013,2220.1936,5/3/2013,9,24
5/10/2013,2254.8761,5/10/2013,9,24
5/17/2013,2145.1194,5/17/2013,9,24
5/24/2013,2049.0687,5/24/2013,9,24
5/31/2013,1949.4399,5/31/2013,9,24
6/7/2013,2191.2796,6/7/2013,9,24
6/14/2013,2302.8147,6/14/2013,9,24
6/21/2013,2174.9746,6/21/2013,9,24
6/28/2013,1938.5153,6/28/2013,9,24
7/5/2013,2322.256,7/5/2013,9,24
7/12/2013,2061.6177,7/12/2013,9,24
7/19/2013,2053.813,7/19/2013,9,24
7/26/2013,1868.6473,7/26/2013,9,24
11/2/2012,5287.1523,11/2/2012,9,25
11/9/2012,5286.8759,11/9/2012,9,25
11/16/2012,5030.7291,11/16/2012,9,25
11/23/2012,6617.3075,11/23/2012,9,25
11/30/2012,5318.6474,11/30/2012,9,25
12/7/2012,6608.2466,12/7/2012,9,25
12/14/2012,6278.0263,12/14/2012,9,25
12/21/2012,8111.2156,12/21/2012,9,25
12/28/2012,6339.7948,12/28/2012,9,25
1/4/2013,3912.0446,1/4/2013,9,25
1/11/2013,3797.1156,1/11/2013,9,25
1/18/2013,3871.995,1/18/2013,9,25
1/25/2013,3246.5047,1/25/2013,9,25
2/1/2013,4820.1217,2/1/2013,9,25
2/8/2013,7402.2716,2/8/2013,9,25
2/15/2013,5378.8352,2/15/2013,9,25
2/22/2013,5167.0509,2/22/2013,9,25
3/1/2013,5500.8546,3/1/2013,9,25
3/8/2013,5431.6451,3/8/2013,9,25
3/15/2013,5103.7614,3/15/2013,9,25
3/22/2013,5042.1771,3/22/2013,9,25
3/29/2013,5159.6486,3/29/2013,9,25
4/5/2013,6134.2588,4/5/2013,9,25
4/12/2013,5146.7514,4/12/2013,9,25
4/19/2013,4732.2709,4/19/2013,9,25
4/26/2013,4611.3836,4/26/2013,9,25
5/3/2013,4791.9452,5/3/2013,9,25
5/10/2013,5598.1265,5/10/2013,9,25
5/17/2013,5027.26,5/17/2013,9,25
5/24/2013,4852.594,5/24/2013,9,25
5/31/2013,5341.4517,5/31/2013,9,25
6/7/2013,4975.6129,6/7/2013,9,25
6/14/2013,4769.6197,6/14/2013,9,25
6/21/2013,4620.9827,6/21/2013,9,25
6/28/2013,4543.6822,6/28/2013,9,25
7/5/2013,5042.6734,7/5/2013,9,25
7/12/2013,4646.0114,7/12/2013,9,25
7/19/2013,4579.3135,7/19/2013,9,25
7/26/2013,4234.59,7/26/2013,9,25
11/2/2012,5698.7101,11/2/2012,9,26
11/9/2012,5407.6983,11/9/2012,9,26
11/16/2012,5143.3916,11/16/2012,9,26
11/23/2012,6177.2688,11/23/2012,9,26
11/30/2012,5759.6341,11/30/2012,9,26
12/7/2012,5283.9332,12/7/2012,9,26
12/14/2012,5692.7696,12/14/2012,9,26
12/21/2012,6253.707,12/21/2012,9,26
12/28/2012,3255.5606,12/28/2012,9,26
1/4/2013,3420.9227,1/4/2013,9,26
1/11/2013,3187.2117,1/11/2013,9,26
1/18/2013,3339.3767,1/18/2013,9,26
1/25/2013,3387.3416,1/25/2013,9,26
2/1/2013,4444.9863,2/1/2013,9,26
2/8/2013,4740.1937,2/8/2013,9,26
2/15/2013,4930.9833,2/15/2013,9,26
2/22/2013,5040.6383,2/22/2013,9,26
3/1/2013,5541.9158,3/1/2013,9,26
3/8/2013,4601.3479,3/8/2013,9,26
3/15/2013,4811.1396,3/15/2013,9,26
3/22/2013,4279.976,3/22/2013,9,26
3/29/2013,4005.328,3/29/2013,9,26
4/5/2013,4048.4202,4/5/2013,9,26
4/12/2013,4538.8275,4/12/2013,9,26
4/19/2013,4420.9806,4/19/2013,9,26
4/26/2013,4359.0759,4/26/2013,9,26
5/3/2013,3707.7015,5/3/2013,9,26
5/10/2013,3575.8521,5/10/2013,9,26
5/17/2013,3585.0579,5/17/2013,9,26
5/24/2013,3724.6154,5/24/2013,9,26
5/31/2013,3480.3267,5/31/2013,9,26
6/7/2013,3302.9559,6/7/2013,9,26
6/14/2013,3204.5953,6/14/2013,9,26
6/21/2013,3689.3894,6/21/2013,9,26
6/28/2013,3284.122,6/28/2013,9,26
7/5/2013,2945.1005,7/5/2013,9,26
7/12/2013,2709.1725,7/12/2013,9,26
7/19/2013,2513.0915,7/19/2013,9,26
7/26/2013,2600.8811,7/26/2013,9,26
11/2/2012,1088.8324,11/2/2012,9,27
11/9/2012,963.0135,11/9/2012,9,27
11/16/2012,1000.0548,11/16/2012,9,27
11/23/2012,1128.2691,11/23/2012,9,27
11/30/2012,1075.2014,11/30/2012,9,27
12/7/2012,1598.8881,12/7/2012,9,27
12/14/2012,2036.2368,12/14/2012,9,27
12/21/2012,2761.9917,12/21/2012,9,27
12/28/2012,1670.8471,12/28/2012,9,27
1/4/2013,763.4769,1/4/2013,9,27
1/11/2013,791.6315,1/11/2013,9,27
1/18/2013,812.6688,1/18/2013,9,27
1/25/2013,844.4764,1/25/2013,9,27
2/1/2013,729.2667,2/1/2013,9,27
2/8/2013,803.129,2/8/2013,9,27
2/15/2013,780.4282,2/15/2013,9,27
2/22/2013,722.0821,2/22/2013,9,27
3/1/2013,863.8681,3/1/2013,9,27
3/8/2013,869.9087,3/8/2013,9,27
3/15/2013,745.7337,3/15/2013,9,27
3/22/2013,672.0759,3/22/2013,9,27
3/29/2013,613.8766,3/29/2013,9,27
4/5/2013,559.6837,4/5/2013,9,27
4/12/2013,580.9217,4/12/2013,9,27
4/19/2013,655.373,4/19/2013,9,27
4/26/2013,511.9368,4/26/2013,9,27
5/3/2013,594.0079,5/3/2013,9,27
5/10/2013,602.4785,5/10/2013,9,27
5/17/2013,644.1098,5/17/2013,9,27
5/24/2013,475.5171,5/24/2013,9,27
5/31/2013,514.2459,5/31/2013,9,27
6/7/2013,528.1143,6/7/2013,9,27
6/14/2013,556.8819,6/14/2013,9,27
6/21/2013,607.8229,6/21/2013,9,27
6/28/2013,526.3555,6/28/2013,9,27
7/5/2013,534.3112,7/5/2013,9,27
7/12/2013,550.4117,7/12/2013,9,27
7/19/2013,647.0363,7/19/2013,9,27
7/26/2013,472.9363,7/26/2013,9,27
11/2/2012,262.5836,11/2/2012,9,28
11/9/2012,251.6953,11/9/2012,9,28
11/16/2012,209.0042,11/16/2012,9,28
11/23/2012,257.2875,11/23/2012,9,28
11/30/2012,252.1662,11/30/2012,9,28
12/7/2012,250.6062,12/7/2012,9,28
12/14/2012,207.0849,12/14/2012,9,28
12/21/2012,261.5246,12/21/2012,9,28
12/28/2012,236.898,12/28/2012,9,28
1/4/2013,286.0894,1/4/2013,9,28
1/11/2013,250.695,1/11/2013,9,28
1/18/2013,250.9459,1/18/2013,9,28
1/25/2013,253.1691,1/25/2013,9,28
2/1/2013,239.6939,2/1/2013,9,28
2/8/2013,273.855,2/8/2013,9,28
2/15/2013,241.4549,2/15/2013,9,28
2/22/2013,268.7828,2/22/2013,9,28
3/1/2013,261.1007,3/1/2013,9,28
3/8/2013,254.9977,3/8/2013,9,28
3/15/2013,175.887,3/15/2013,9,28
3/22/2013,265.9512,3/22/2013,9,28
3/29/2013,262.8922,3/29/2013,9,28
4/5/2013,250.0584,4/5/2013,9,28
4/12/2013,199.7562,4/12/2013,9,28
4/19/2013,193.9694,4/19/2013,9,28
4/26/2013,190.004,4/26/2013,9,28
5/3/2013,254.6839,5/3/2013,9,28
5/10/2013,243.054,5/10/2013,9,28
5/17/2013,240.661,5/17/2013,9,28
5/24/2013,252.5986,5/24/2013,9,28
5/31/2013,242.6224,5/31/2013,9,28
6/7/2013,166.0926,6/7/2013,9,28
6/14/2013,152.7181,6/14/2013,9,28
6/21/2013,132.4093,6/21/2013,9,28
6/28/2013,138.9792,6/28/2013,9,28
7/5/2013,136.6774,7/5/2013,9,28
7/12/2013,144.9184,7/12/2013,9,28
7/19/2013,151.2575,7/19/2013,9,28
7/26/2013,120.7297,7/26/2013,9,28
11/2/2012,2019.1314,11/2/2012,9,29
11/9/2012,2150.9664,11/9/2012,9,29
11/16/2012,2032.1288,11/16/2012,9,29
11/23/2012,2557.1324,11/23/2012,9,29
11/30/2012,2185.582,11/30/2012,9,29
12/7/2012,2503.711,12/7/2012,9,29
12/14/2012,3418.89,12/14/2012,9,29
12/21/2012,5810.4022,12/21/2012,9,29
12/28/2012,3007.1635,12/28/2012,9,29
1/4/2013,1273.758,1/4/2013,9,29
1/11/2013,1622.6684,1/11/2013,9,29
1/18/2013,1477.4636,1/18/2013,9,29
1/25/2013,1523.988,1/25/2013,9,29
2/1/2013,1563.1538,2/1/2013,9,29
2/8/2013,1961.2247,2/8/2013,9,29
2/15/2013,1682.9907,2/15/2013,9,29
2/22/2013,1530.9517,2/22/2013,9,29
3/1/2013,1535.1055,3/1/2013,9,29
3/8/2013,1692.5311,3/8/2013,9,29
3/15/2013,1564.3317,3/15/2013,9,29
3/22/2013,1335.4956,3/22/2013,9,29
3/29/2013,1257.662,3/29/2013,9,29
4/5/2013,1744.8594,4/5/2013,9,29
4/12/2013,1709.2129,4/12/2013,9,29
4/19/2013,1600.8911,4/19/2013,9,29
4/26/2013,1601.7782,4/26/2013,9,29
5/3/2013,1822.6241,5/3/2013,9,29
5/10/2013,1993.5558,5/10/2013,9,29
5/17/2013,1853.6749,5/17/2013,9,29
5/24/2013,1596.2736,5/24/2013,9,29
5/31/2013,1787.834,5/31/2013,9,29
6/7/2013,1919.265,6/7/2013,9,29
6/14/2013,1918.3467,6/14/2013,9,29
6/21/2013,1755.5318,6/21/2013,9,29
6/28/2013,1687.0879,6/28/2013,9,29
7/5/2013,2137.1731,7/5/2013,9,29
7/12/2013,2198.0392,7/12/2013,9,29
7/19/2013,1731.5903,7/19/2013,9,29
7/26/2013,1817.4932,7/26/2013,9,29
11/2/2012,1474.404,11/2/2012,9,30
11/9/2012,1312.3296,11/9/2012,9,30
11/16/2012,1243.9483,11/16/2012,9,30
11/23/2012,1294.48,11/23/2012,9,30
11/30/2012,1255.3222,11/30/2012,9,30
12/7/2012,1223.6776,12/7/2012,9,30
12/14/2012,1273.6413,12/14/2012,9,30
12/21/2012,1419.701,12/21/2012,9,30
12/28/2012,1388.6988,12/28/2012,9,30
1/4/2013,1151.1251,1/4/2013,9,30
1/11/2013,1183.2211,1/11/2013,9,30
1/18/2013,1326.0038,1/18/2013,9,30
1/25/2013,1252.8846,1/25/2013,9,30
2/1/2013,1555.2754,2/1/2013,9,30
2/8/2013,1826.6248,2/8/2013,9,30
2/15/2013,1636.1858,2/15/2013,9,30
2/22/2013,1628.1627,2/22/2013,9,30
3/1/2013,1770.2626,3/1/2013,9,30
3/8/2013,1815.5472,3/8/2013,9,30
3/15/2013,1766.2532,3/15/2013,9,30
3/22/2013,1822.135,3/22/2013,9,30
3/29/2013,1835.226,3/29/2013,9,30
4/5/2013,1785.5826,4/5/2013,9,30
4/12/2013,1704.9928,4/12/2013,9,30
4/19/2013,1567.618,4/19/2013,9,30
4/26/2013,1703.5956,4/26/2013,9,30
5/3/2013,1680.1898,5/3/2013,9,30
5/10/2013,1719.4096,5/10/2013,9,30
5/17/2013,1771.7412,5/17/2013,9,30
5/24/2013,1669.4854,5/24/2013,9,30
5/31/2013,1759.505,5/31/2013,9,30
6/7/2013,1879.633,6/7/2013,9,30
6/14/2013,1736.525,6/14/2013,9,30
6/21/2013,1685.2881,6/21/2013,9,30
6/28/2013,1655.9348,6/28/2013,9,30
7/5/2013,1787.7228,7/5/2013,9,30
7/12/2013,1660.6528,7/12/2013,9,30
7/19/2013,1662.5611,7/19/2013,9,30
7/26/2013,1688.3122,7/26/2013,9,30
11/2/2012,1389.8804,11/2/2012,9,31
11/9/2012,1209.863,11/9/2012,9,31
11/16/2012,1172.8744,11/16/2012,9,31
11/23/2012,1288.8182,11/23/2012,9,31
11/30/2012,1230.0226,11/30/2012,9,31
12/7/2012,2543.373,12/7/2012,9,31
12/14/2012,1983.5522,12/14/2012,9,31
12/21/2012,3668.4505,12/21/2012,9,31
12/28/2012,1740.2251,12/28/2012,9,31
1/4/2013,744.5533,1/4/2013,9,31
1/11/2013,867.8321,1/11/2013,9,31
1/18/2013,810.798,1/18/2013,9,31
1/25/2013,655.5137,1/25/2013,9,31
2/1/2013,775.6507,2/1/2013,9,31
2/8/2013,923.9673,2/8/2013,9,31
2/15/2013,1137.7247,2/15/2013,9,31
2/22/2013,1164.9682,2/22/2013,9,31
3/1/2013,1077.2283,3/1/2013,9,31
3/8/2013,1011.2691,3/8/2013,9,31
3/15/2013,833.3553,3/15/2013,9,31
3/22/2013,812.6857,3/22/2013,9,31
3/29/2013,888.7792,3/29/2013,9,31
4/5/2013,756.0395,4/5/2013,9,31
4/12/2013,677.3432,4/12/2013,9,31
4/19/2013,706.8709,4/19/2013,9,31
4/26/2013,727.3799,4/26/2013,9,31
5/3/2013,813.1118,5/3/2013,9,31
5/10/2013,874.4802,5/10/2013,9,31
5/17/2013,944.8206,5/17/2013,9,31
5/24/2013,845.2553,5/24/2013,9,31
5/31/2013,872.5907,5/31/2013,9,31
6/7/2013,695.9837,6/7/2013,9,31
6/14/2013,727.6776,6/14/2013,9,31
6/21/2013,580.6333,6/21/2013,9,31
6/28/2013,614.8573,6/28/2013,9,31
7/5/2013,914.018,7/5/2013,9,31
7/12/2013,800.0296,7/12/2013,9,31
7/19/2013,858.8816,7/19/2013,9,31
7/26/2013,746.8574,7/26/2013,9,31
11/2/2012,4343.3011,11/2/2012,9,32
11/9/2012,4253.6467,11/9/2012,9,32
11/16/2012,4194.4242,11/16/2012,9,32
11/23/2012,4977.7995,11/23/2012,9,32
11/30/2012,4379.2271,11/30/2012,9,32
12/7/2012,7323.3798,12/7/2012,9,32
12/14/2012,16236.2245,12/14/2012,9,32
12/21/2012,23878.6915,12/21/2012,9,32
12/28/2012,11637.9248,12/28/2012,9,32
1/4/2013,3279.7055,1/4/2013,9,32
1/11/2013,2674.2195,1/11/2013,9,32
1/18/2013,2982.1348,1/18/2013,9,32
1/25/2013,2687.412,1/25/2013,9,32
2/1/2013,3522.032,2/1/2013,9,32
2/8/2013,5318.8725,2/8/2013,9,32
2/15/2013,12620.0922,2/15/2013,9,32
2/22/2013,5073.05,2/22/2013,9,32
3/1/2013,3644.7301,3/1/2013,9,32
3/8/2013,3289.2642,3/8/2013,9,32
3/15/2013,3521.0098,3/15/2013,9,32
3/22/2013,3708.59,3/22/2013,9,32
3/29/2013,3261.5118,3/29/2013,9,32
4/5/2013,4244.7632,4/5/2013,9,32
4/12/2013,3899.973,4/12/2013,9,32
4/19/2013,3656.1245,4/19/2013,9,32
4/26/2013,3377.7169,4/26/2013,9,32
5/3/2013,5046.8203,5/3/2013,9,32
5/10/2013,5908.7414,5/10/2013,9,32
5/17/2013,8388.3126,5/17/2013,9,32
5/24/2013,4259.8812,5/24/2013,9,32
5/31/2013,4481.6158,5/31/2013,9,32
6/7/2013,3924.2387,6/7/2013,9,32
6/14/2013,3973.2051,6/14/2013,9,32
6/21/2013,4436.8764,6/21/2013,9,32
6/28/2013,4452.3661,6/28/2013,9,32
7/5/2013,3779.6953,7/5/2013,9,32
7/12/2013,2761.9034,7/12/2013,9,32
7/19/2013,2879.225,7/19/2013,9,32
7/26/2013,3138.2144,7/26/2013,9,32
11/2/2012,3156.8096,11/2/2012,9,33
11/9/2012,3212.7009,11/9/2012,9,33
11/16/2012,2937.7001,11/16/2012,9,33
11/23/2012,4527.1496,11/23/2012,9,33
11/30/2012,3396.6769,11/30/2012,9,33
12/7/2012,4463.9045,12/7/2012,9,33
12/14/2012,6336.2862,12/14/2012,9,33
12/21/2012,8150.1154,12/21/2012,9,33
12/28/2012,3006.1315,12/28/2012,9,33
1/4/2013,1113.8127,1/4/2013,9,33
1/11/2013,1134.8758,1/11/2013,9,33
1/18/2013,1148.1283,1/18/2013,9,33
1/25/2013,1509.7861,1/25/2013,9,33
2/1/2013,2725.8553,2/1/2013,9,33
2/8/2013,2301.1012,2/8/2013,9,33
2/15/2013,2476.6211,2/15/2013,9,33
2/22/2013,2393.054,2/22/2013,9,33
3/1/2013,2926.719,3/1/2013,9,33
3/8/2013,2697.4128,3/8/2013,9,33
3/15/2013,2733.0333,3/15/2013,9,33
3/22/2013,2518.2443,3/22/2013,9,33
3/29/2013,2390.5152,3/29/2013,9,33
4/5/2013,2586.8565,4/5/2013,9,33
4/12/2013,2511.7647,4/12/2013,9,33
4/19/2013,2289.8939,4/19/2013,9,33
4/26/2013,2364.1439,4/26/2013,9,33
5/3/2013,2190.1856,5/3/2013,9,33
5/10/2013,2315.1865,5/10/2013,9,33
5/17/2013,2125.0161,5/17/2013,9,33
5/24/2013,2376.5153,5/24/2013,9,33
5/31/2013,2260.2842,5/31/2013,9,33
6/7/2013,2513.4615,6/7/2013,9,33
6/14/2013,2642.4539,6/14/2013,9,33
6/21/2013,2428.948,6/21/2013,9,33
6/28/2013,2309.0428,6/28/2013,9,33
7/5/2013,3246.5158,7/5/2013,9,33
7/12/2013,3013.4311,7/12/2013,9,33
7/19/2013,2892.9304,7/19/2013,9,33
7/26/2013,3096.9037,7/26/2013,9,33
11/2/2012,6687.9744,11/2/2012,9,34
11/9/2012,6662.9065,11/9/2012,9,34
11/16/2012,5903.0045,11/16/2012,9,34
11/23/2012,6420.4398,11/23/2012,9,34
11/30/2012,5473.0724,11/30/2012,9,34
12/7/2012,6680.3915,12/7/2012,9,34
12/14/2012,6313.3594,12/14/2012,9,34
12/21/2012,5977.2072,12/21/2012,9,34
12/28/2012,6279.5502,12/28/2012,9,34
1/4/2013,4691.5757,1/4/2013,9,34
1/11/2013,4739.1205,1/11/2013,9,34
1/18/2013,4532.3702,1/18/2013,9,34
1/25/2013,4217.8125,1/25/2013,9,34
2/1/2013,5923.3984,2/1/2013,9,34
2/8/2013,7114.8226,2/8/2013,9,34
2/15/2013,7043.8663,2/15/2013,9,34
2/22/2013,7092.8703,2/22/2013,9,34
3/1/2013,6319.8671,3/1/2013,9,34
3/8/2013,6582.3449,3/8/2013,9,34
3/15/2013,6462.6974,3/15/2013,9,34
3/22/2013,6351.0963,3/22/2013,9,34
3/29/2013,6248.0789,3/29/2013,9,34
4/5/2013,7265.4771,4/5/2013,9,34
4/12/2013,6781.0377,4/12/2013,9,34
4/19/2013,6200.2248,4/19/2013,9,34
4/26/2013,6427.1488,4/26/2013,9,34
5/3/2013,6110.7264,5/3/2013,9,34
5/10/2013,6317.6276,5/10/2013,9,34
5/17/2013,6584.4164,5/17/2013,9,34
5/24/2013,7113.4577,5/24/2013,9,34
5/31/2013,5533.1566,5/31/2013,9,34
6/7/2013,7153.2493,6/7/2013,9,34
6/14/2013,5977.1023,6/14/2013,9,34
6/21/2013,5620.3254,6/21/2013,9,34
6/28/2013,5597.4609,6/28/2013,9,34
7/5/2013,6247.76,7/5/2013,9,34
7/12/2013,5115.816,7/12/2013,9,34
7/19/2013,4140.8396,7/19/2013,9,34
7/26/2013,4109.7781,7/26/2013,9,34
11/2/2012,1330.2959,11/2/2012,9,35
11/9/2012,1160.9491,11/9/2012,9,35
11/16/2012,1152.5229,11/16/2012,9,35
11/23/2012,1185.6526,11/23/2012,9,35
11/30/2012,1263.0454,11/30/2012,9,35
12/7/2012,1314.4432,12/7/2012,9,35
12/14/2012,1439.736,12/14/2012,9,35
12/21/2012,1618.5604,12/21/2012,9,35
12/28/2012,1022.5665,12/28/2012,9,35
1/4/2013,1060.987,1/4/2013,9,35
1/11/2013,904.0998,1/11/2013,9,35
1/18/2013,977.6122,1/18/2013,9,35
1/25/2013,858.6594,1/25/2013,9,35
2/1/2013,1477.5099,2/1/2013,9,35
2/8/2013,1312.4026,2/8/2013,9,35
2/15/2013,1355.2222,2/15/2013,9,35
2/22/2013,1385.2683,2/22/2013,9,35
3/1/2013,1384.5791,3/1/2013,9,35
3/8/2013,1463.3065,3/8/2013,9,35
3/15/2013,1464.221,3/15/2013,9,35
3/22/2013,1409.5355,3/22/2013,9,35
3/29/2013,1637.0154,3/29/2013,9,35
4/5/2013,1641.0294,4/5/2013,9,35
4/12/2013,1684.9094,4/12/2013,9,35
4/19/2013,1763.3641,4/19/2013,9,35
4/26/2013,1635.6399,4/26/2013,9,35
5/3/2013,2057.5314,5/3/2013,9,35
5/10/2013,1607.9782,5/10/2013,9,35
5/17/2013,1465.2387,5/17/2013,9,35
5/24/2013,1664.9467,5/24/2013,9,35
5/31/2013,1636.8573,5/31/2013,9,35
6/7/2013,1841.232,6/7/2013,9,35
6/14/2013,1560.4704,6/14/2013,9,35
6/21/2013,1579.1302,6/21/2013,9,35
6/28/2013,1824.1083,6/28/2013,9,35
7/5/2013,1375.9376,7/5/2013,9,35
7/12/2013,1131.2905,7/12/2013,9,35
7/19/2013,1051.5674,7/19/2013,9,35
7/26/2013,1011.6571,7/26/2013,9,35
11/2/2012,1276.3112,11/2/2012,9,36
11/9/2012,850.2603,11/9/2012,9,36
11/16/2012,785.6924,11/16/2012,9,36
11/23/2012,1101.1,11/23/2012,9,36
11/30/2012,1052.0071,11/30/2012,9,36
12/7/2012,1847.1582,12/7/2012,9,36
12/14/2012,1791.8762,12/14/2012,9,36
12/21/2012,1804.7405,12/21/2012,9,36
12/28/2012,1088.8183,12/28/2012,9,36
1/4/2013,594.5085,1/4/2013,9,36
1/11/2013,495.6384,1/11/2013,9,36
1/18/2013,324.4865,1/18/2013,9,36
1/25/2013,246.0608,1/25/2013,9,36
2/1/2013,760.7939,2/1/2013,9,36
2/8/2013,350.2781,2/8/2013,9,36
2/15/2013,447.7912,2/15/2013,9,36
2/22/2013,399.9169,2/22/2013,9,36
3/1/2013,244.8176,3/1/2013,9,36
3/8/2013,285.7668,3/8/2013,9,36
3/15/2013,523.6863,3/15/2013,9,36
3/22/2013,352.3992,3/22/2013,9,36
3/29/2013,665.4009,3/29/2013,9,36
4/5/2013,660.6593,4/5/2013,9,36
4/12/2013,589.0716,4/12/2013,9,36
4/19/2013,403.5595,4/19/2013,9,36
4/26/2013,544.2778,4/26/2013,9,36
5/3/2013,762.3255,5/3/2013,9,36
5/10/2013,757.3664,5/10/2013,9,36
5/17/2013,1065.931,5/17/2013,9,36
5/24/2013,1800.9219,5/24/2013,9,36
5/31/2013,1996.0308,5/31/2013,9,36
6/7/2013,2611.4678,6/7/2013,9,36
6/14/2013,1716.6032,6/14/2013,9,36
6/21/2013,1487.5466,6/21/2013,9,36
6/28/2013,1780.1103,6/28/2013,9,36
7/5/2013,895.9261,7/5/2013,9,36
7/12/2013,587.3133,7/12/2013,9,36
7/19/2013,374.1081,7/19/2013,9,36
7/26/2013,302.5208,7/26/2013,9,36
11/2/2012,79450.9682,11/2/2012,9,38
11/9/2012,81453.7827,11/9/2012,9,38
11/16/2012,76433.7803,11/16/2012,9,38
11/23/2012,70021.5237,11/23/2012,9,38
11/30/2012,68384.1607,11/30/2012,9,38
12/7/2012,82144.5768,12/7/2012,9,38
12/14/2012,82467.7498,12/14/2012,9,38
12/21/2012,74462.4373,12/21/2012,9,38
12/28/2012,62527.5889,12/28/2012,9,38
1/4/2013,83522.9286,1/4/2013,9,38
1/11/2013,88076.437,1/11/2013,9,38
1/18/2013,78860.9178,1/18/2013,9,38
1/25/2013,76191.1307,1/25/2013,9,38
2/1/2013,89441.6231,2/1/2013,9,38
2/8/2013,90115.1392,2/8/2013,9,38
2/15/2013,91149.5646,2/15/2013,9,38
